"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @bug_deal: I invented a new kind of email where there’s no subject line so you don’t have to think of something to put there. it’s calle…",FALSE,0,NA,2015-04-30 23:50:57,FALSE,NA,"593925535891202048",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","el_qdoba_luncha",334,TRUE,FALSE,NA,NA
"At Qdoba, The Big Sean to Chipotle's Drake",FALSE,0,NA,2015-04-30 23:49:52,FALSE,NA,"593925263387467777",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EonsD",0,FALSE,FALSE,NA,NA
"RT @Bucks: John Henson Surprises Bucks Fans With Free Qdoba Burritos » http://t.co/byj8GB0lKx http://t.co/qVlxrzS6bC",FALSE,0,NA,2015-04-30 23:49:23,FALSE,NA,"593925143816081408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ErikHuibregtse",85,TRUE,FALSE,NA,NA
"@MChickeral14 <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> I've never actually had it.. And I've only had qdoba when it's on a special for $5 so I could be a little biased..",FALSE,0,"MChickeral14",2015-04-30 23:49:21,FALSE,"593924589618507776","593925133951234048","503603176","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cknoch_21",0,FALSE,FALSE,NA,NA
"Qdoba is an essential of my life http://t.co/0Ci9lrv5gi",FALSE,0,NA,2015-04-30 23:49:14,FALSE,NA,"593925106444959745",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jjlacy10_",0,FALSE,FALSE,NA,NA
"RT @sdk0567: How the fuck is Qdoba out of lettuce?",FALSE,0,NA,2015-04-30 23:49:00,FALSE,NA,"593925046936182784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MCoontz",1,TRUE,FALSE,NA,NA
"I had a free burrito on my Qdoba card, so I got it, but I also complained about them getting rid of shredded beef, so I got a free drink too",FALSE,1,NA,2015-04-30 23:47:52,FALSE,NA,"593924763342512129",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SethFang",0,FALSE,FALSE,NA,NA
"@southgeorgiagay don't tell me there's no Chipotle? Qdoba at least?",FALSE,0,"southgeorgiagay",2015-04-30 23:47:44,FALSE,"593924507909382145","593924727770652672","913902086","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sass_is_real",0,FALSE,FALSE,NA,NA
"best part about going home is having qdoba back in my life",FALSE,1,NA,2015-04-30 23:47:28,FALSE,NA,"593924659537715200",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","xBaileyAnn",0,FALSE,FALSE,NA,NA
"Just had my first Qdoba, it'll have to do since I'm boycotting chipotle",FALSE,1,NA,2015-04-30 23:46:22,FALSE,NA,"593924385888579584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ZimmerBrooke",0,FALSE,FALSE,NA,NA
"I don't think there's not a moment in my life in which I am not craving qdoba",FALSE,0,NA,2015-04-30 23:44:14,FALSE,NA,"593923849097445376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","valeria_xoxox",0,FALSE,FALSE,NA,NA
"I wish Qdoba delivered",FALSE,1,NA,2015-04-30 23:44:08,FALSE,NA,"593923823600345088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dallllaas",1,FALSE,FALSE,NA,NA
"RT @raacheldiaaz: “@MollyLipson: There's really something wrong with you if you like qdoba better than chipotle” @emilycabaltera",FALSE,0,NA,2015-04-30 23:43:59,FALSE,NA,"593923785511686145",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emilycabaltera",1,TRUE,FALSE,NA,NA
"@InsaneFeelsGuy u had me at racist",FALSE,3,"InsaneFeelsGuy",2015-04-30 23:42:53,FALSE,"593923082617790465","593923507223810049","2979289301","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","el_qdoba_luncha",0,FALSE,FALSE,NA,NA
"How the fuck is Qdoba out of lettuce?",FALSE,6,NA,2015-04-30 23:42:48,FALSE,NA,"593923485702979584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sdk0567",1,FALSE,FALSE,NA,NA
"“@MollyLipson: There's really something wrong with you if you like qdoba better than chipotle” @emilycabaltera",FALSE,3,"MollyLipson",2015-04-30 23:42:03,FALSE,"593923177908023297","593923297760292864","497294208","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","raacheldiaaz",1,FALSE,FALSE,NA,NA
"RT @ShaniAWaris: Everyone go eat at Qdoba tomorrow and show them this flyer. 10 percent of the proceeds will go to Syrian refugees! http://…",FALSE,0,NA,2015-04-30 23:41:51,FALSE,NA,"593923246032080897",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Baby_Kale",10,TRUE,FALSE,NA,NA
"Just got double chicken at qdoba and they didn't charge me for it<ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>",FALSE,0,NA,2015-04-30 23:41:48,FALSE,NA,"593923236490010624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lambo_lanham444",0,FALSE,FALSE,NA,NA
"There's really something wrong with you if you like qdoba better than chipotle",FALSE,1,NA,2015-04-30 23:41:34,FALSE,NA,"593923177908023297",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MollyLipson",0,FALSE,FALSE,NA,NA
"Schemin for some Qdoba dank",FALSE,0,NA,2015-04-30 23:41:17,FALSE,NA,"593923106282074112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RiddleIsDEAD",0,FALSE,FALSE,NA,NA
"RT @ShaniAWaris: Everyone go eat at Qdoba tomorrow and show them this flyer. 10 percent of the proceeds will go to Syrian refugees! http://…",FALSE,0,NA,2015-04-30 23:39:58,FALSE,NA,"593922772608405504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2seaterheeter_",10,TRUE,FALSE,NA,NA
"Get your guac fix and help Syrian refugees at the same time by showing this flyer at Qdoba tomorrow! http://t.co/bA3StqRb5n",FALSE,0,NA,2015-04-30 23:38:46,FALSE,NA,"593922471541215232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_karim__",0,FALSE,FALSE,NA,NA
"I get Qdoba tonight <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>",FALSE,8,NA,2015-04-30 23:38:46,FALSE,NA,"593922470488444929",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ben_Meinholz9",0,FALSE,FALSE,NA,NA
"Chipotle or Qdoba needs to happen",FALSE,2,NA,2015-04-30 23:35:42,FALSE,NA,"593921699223044097",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","collindaprodigy",0,FALSE,FALSE,NA,NA
"I could use a drink or 10 and some qdoba",FALSE,2,NA,2015-04-30 23:35:27,FALSE,NA,"593921635910057984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Renee_Smith18",1,FALSE,FALSE,NA,NA
"RT @s_brague10: Qdoba burritos with Hannah... This is how i imagine heaven to be",FALSE,0,NA,2015-04-30 23:35:14,FALSE,NA,"593921581530906624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hdugan19",1,TRUE,FALSE,NA,NA
"@jesskrotzer9 the picture from qdoba noooooooooo",FALSE,2,"jesskrotzer9",2015-04-30 23:34:51,FALSE,"593888074037403648","593921487452659712","614636546","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","julieweaver_",0,FALSE,FALSE,NA,NA
"RT @ShaniAWaris: Everyone go eat at Qdoba tomorrow and show them this flyer. 10 percent of the proceeds will go to Syrian refugees! http://…",FALSE,0,NA,2015-04-30 23:34:42,FALSE,NA,"593921449947201536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ThatsWatSyiSaid",10,TRUE,FALSE,NA,NA
"Qdoba need to deliver",FALSE,0,NA,2015-04-30 23:34:32,FALSE,NA,"593921407827972096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlexWaldron_18",0,FALSE,FALSE,NA,NA
"Twitter mentions for Qdoba: http://t.co/QasQwlE7cs - RT @aocasio_ Bring me qdoba and tampons and I'll give you $$ and cheesecake",FALSE,0,NA,2015-04-30 23:32:54,FALSE,NA,"593920995649462272",NA,"<a href=""http://www.geotweeting.com"" rel=""nofollow"">LocalBuzz</a>","SeattleFoodBuzz",0,FALSE,FALSE,NA,NA
"RT @ShaniAWaris: Everyone go eat at Qdoba tomorrow and show them this flyer. 10 percent of the proceeds will go to Syrian refugees! http://…",FALSE,0,NA,2015-04-30 23:31:49,FALSE,NA,"593920724722688000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MaherShammaa",10,TRUE,FALSE,NA,NA
"Don't get so busy studying that you forget to eat!! Benefit night tonight for Camp Crimson at Qdoba or Crooked Crust! http://t.co/1u7bj1yaJA",FALSE,2,NA,2015-04-30 23:30:41,FALSE,NA,"593920439627296768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ReaganMetz",0,FALSE,FALSE,NA,NA
"RT @ShaniAWaris: Everyone go eat at Qdoba tomorrow and show them this flyer. 10 percent of the proceeds will go to Syrian refugees! http://…",FALSE,0,NA,2015-04-30 23:29:43,FALSE,NA,"593920195925803008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","julesmerow",10,TRUE,FALSE,NA,NA
"Everyone go eat at Qdoba tomorrow and show them this flyer. 10 percent of the proceeds will go to Syrian refugees! http://t.co/Jm3cuJHp9m",FALSE,6,NA,2015-04-30 23:29:01,FALSE,NA,"593920017567211520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShaniAWaris",10,FALSE,FALSE,NA,NA
"Lunch is at 6, someone meet me at qdoba PLS",FALSE,0,NA,2015-04-30 23:28:08,FALSE,NA,"593919795566784512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_AbiGay",0,FALSE,FALSE,NA,NA
"RT @OrlandoHockey: Buy a $30 @QdobaCFL gift card get a FREE entree. Perfect for Moms, Dads, Grads, or yourself! https://t.co/1G0vIi7kwv htt…",FALSE,0,NA,2015-04-30 23:26:39,FALSE,NA,"593919424173838336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","QdobaCFL",1,TRUE,FALSE,NA,NA
"my Qdoba is on point right now<ed><U+00A0><U+00BD><ed><U+00B1><U+0085>",FALSE,0,NA,2015-04-30 23:24:01,FALSE,NA,"593918758990786561",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","christysihavong",0,FALSE,FALSE,NA,NA
"I literally run off of Qdoba.",FALSE,3,NA,2015-04-30 23:23:16,FALSE,NA,"593918571253739523",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KillZakey",0,FALSE,FALSE,NA,NA
"Qdoba burritos with Hannah... This is how i imagine heaven to be",FALSE,2,NA,2015-04-30 23:23:07,FALSE,NA,"593918535006560256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","s_brague10",1,FALSE,FALSE,NA,NA
"Just had Qdoba for the first time, chipotle is much better",FALSE,7,NA,2015-04-30 23:22:03,FALSE,NA,"593918266159960065",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MChickeral14",0,FALSE,FALSE,NA,NA
"Got my Qdoba and Spice 6",FALSE,0,NA,2015-04-30 23:20:05,FALSE,NA,"593917769390907393",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Private_Johnny",0,FALSE,FALSE,NA,NA
"RT @MrFruitYT: I just reached down to eat my Qdoba burrito. I then realized I don't have a Qdoba burrito. I am now sad.",FALSE,0,NA,2015-04-30 23:17:02,FALSE,NA,"593917003502637056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RoMaN10_22",3,TRUE,FALSE,NA,NA
"""I will take you to Qdoba if you get an A+ on your next Spanish test"" -papa dex http://t.co/7ZVqYdMUD6",FALSE,4,NA,2015-04-30 23:14:35,FALSE,NA,"593916387476680704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ellie_poindex",0,FALSE,FALSE,"0","0"
"I'm still full from lunch but I'm devouring this Qdoba. Nom nom.",FALSE,0,NA,2015-04-30 23:14:29,FALSE,NA,"593916362239582208",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","k_anjelica",0,FALSE,FALSE,NA,NA
"Qdoba queso is what dreams are made of.",FALSE,2,NA,2015-04-30 23:13:26,FALSE,NA,"593916097117745152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","supercunty",0,FALSE,FALSE,NA,NA
"Qdoba bowl after work",FALSE,0,NA,2015-04-30 23:12:51,FALSE,NA,"593915948601606145",NA,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for iPhone</a>","RarriAndretti",0,FALSE,FALSE,NA,NA
"@cheeseheadhaz Qdoba is the best",FALSE,1,"cheeseheadhaz",2015-04-30 23:11:34,FALSE,"593806168729985025","593915627187777537","1618543656","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ava_Wolff0",0,FALSE,FALSE,NA,NA
"I just checked in at Qdoba Mexican Grill with #mPLACES  Download today!  http://t.co/K13XVIoyTY",FALSE,0,NA,2015-04-30 23:09:29,FALSE,NA,"593915103684202497",NA,"<a href=""http://linkis.com"" rel=""nofollow"">Linkis.com</a>","ClassicsGirl08",0,FALSE,FALSE,NA,NA
"I will pay someone 20 bucks to bring me qdoba rn",FALSE,0,NA,2015-04-30 23:07:02,FALSE,NA,"593914484365926400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Gobzilaa",0,FALSE,FALSE,"0","0"
"@HolcombeFutrall Free pizza and Qdoba in the Holcombe Living Room at 7! Everyone is welcome to come!",FALSE,0,"HolcombeFutrall",2015-04-30 23:05:37,FALSE,NA,"593914128630067200","2975455376","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","msjacksonforeal",0,FALSE,FALSE,NA,NA
"Wanted chipotle. Had to settle for Qdoba. Story of my life.",FALSE,6,NA,2015-04-30 23:03:56,FALSE,NA,"593913707119386625",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","robynnbird",0,FALSE,FALSE,NA,NA
"RT @stupidxhc666: I always think I can eat a whole burrito from qdoba",FALSE,0,NA,2015-04-30 23:01:43,FALSE,NA,"593913148618346496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jkLindzmv",1,TRUE,FALSE,NA,NA
"that below is my Qdoba order FYI.. in case anyone needs it",FALSE,1,NA,2015-04-30 23:01:31,FALSE,NA,"593913098727108608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","neal_josie",0,FALSE,FALSE,NA,NA
"I always think I can eat a whole burrito from qdoba",FALSE,1,NA,2015-04-30 23:01:00,FALSE,NA,"593912967038513153",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stupidxhc666",1,FALSE,FALSE,NA,NA
"James Blake AND Laura Mvula playing in this qdoba it's like they know I'm here <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>",FALSE,2,NA,2015-04-30 23:00:57,FALSE,NA,"593912957098156033",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shane__bby",0,FALSE,FALSE,NA,NA
"really in the mood for some qdoba",FALSE,2,NA,2015-04-30 23:00:44,FALSE,NA,"593912901674500096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KaleyGunter",0,FALSE,FALSE,NA,NA
"RT @ceelarz: If you think Chipotle is better than Qdoba I don't like you. I feel like I cheated on Qdoba for this nasty ass food <ed><U+00A0><U+00BD><ed><U+00B8><U+0095>",FALSE,0,NA,2015-04-30 22:59:51,FALSE,NA,"593912678189572097",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sabina_jay",1,TRUE,FALSE,NA,NA
"At least I got free qdoba for dinner #bless",FALSE,1,NA,2015-04-30 22:57:46,FALSE,NA,"593912155675693056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","emilyftw1",0,FALSE,FALSE,NA,NA
"Going from the factory (the slave shop) and then going to qdoba is a cake walk <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,NA,2015-04-30 22:56:22,FALSE,NA,"593911801064075264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BethanyxMae",0,FALSE,FALSE,NA,NA
"RT @Bucks: John Henson Surprises Bucks Fans With Free Qdoba Burritos » http://t.co/byj8GB0lKx http://t.co/qVlxrzS6bC",FALSE,0,NA,2015-04-30 22:56:03,FALSE,NA,"593911719988072448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JakePoston",85,TRUE,FALSE,NA,NA
"@ElliotBedoya you were craving qdoba like 30 min ago lmao<ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,"ElliotBedoya",2015-04-30 22:53:49,FALSE,"593907862239346688","593911158668660736","356292543","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gabe_freitas907",0,FALSE,FALSE,NA,NA
"Same goes for tacos as well. http://t.co/Vnj50NMgpA",FALSE,0,NA,2015-04-30 22:53:30,FALSE,NA,"593911081392873472",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","dontaco2000",0,FALSE,FALSE,NA,NA
"@itsprezbaby I'm just a qdoba gal you know?",FALSE,1,"itsprezbaby",2015-04-30 22:49:29,FALSE,"593909880966242305","593910069114359808","1134255386","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JustinaMele",0,FALSE,FALSE,NA,NA
"RT @Austinaurillo17: *walks into chipotle* *walks out of chipotle and goes to qdoba because the line is too long*",FALSE,0,NA,2015-04-30 22:48:42,FALSE,NA,"593909873512873985",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","parkthe_CAR",1,TRUE,FALSE,NA,NA
"What my dad says as we're leaving Qdoba: ""Let's make like a caramel and roll! Get it, caramel roll!"" #dadjokes #missedhim",FALSE,6,NA,2015-04-30 22:48:39,FALSE,NA,"593909858576912385",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","erika_moderow",0,FALSE,FALSE,NA,NA
"RT @joeandcambria: Some dance mom was whipping around the qdoba parking lot and almost hit us with her hands in the air like we were",FALSE,0,NA,2015-04-30 22:46:19,FALSE,NA,"593909271424819201",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hellaturnttylar",1,TRUE,FALSE,NA,NA
"When they have a Qdoba 0.2 miles away from our hotel in Minneapolis<ed><U+00A0><U+00BD><ed><U+00B8><U+008D>",FALSE,4,NA,2015-04-30 22:44:29,FALSE,NA,"593908812240670721",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kestdaddy",0,FALSE,FALSE,NA,NA
"somebody deliver qdoba to the Oxford bball courts <ed><U+00A0><U+00BC><ed><U+00B6><U+0098>  burrito bowl plz",FALSE,1,NA,2015-04-30 22:44:02,FALSE,NA,"593908697698594817",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","taymackenziexO",0,FALSE,FALSE,"0","0"
"We can’t think of any better way to end the day. http://t.co/n5dFm0L5bV",FALSE,0,NA,2015-04-30 22:44:01,FALSE,NA,"593908693537656832",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","Qdoba_Grandview",0,FALSE,FALSE,NA,NA
"We can’t think of any better way to end the day. http://t.co/TKJ66tZrKW",FALSE,0,NA,2015-04-30 22:44:01,FALSE,NA,"593908692816240640",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","Qdoba_Graceland",0,FALSE,FALSE,NA,NA
"QUICK someone go to qdoba with me",FALSE,4,NA,2015-04-30 22:43:43,FALSE,NA,"593908617667022848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MelissaMonago",0,FALSE,FALSE,NA,NA
"http://t.co/v1tPdUy7uB John Henson Surprises Bucks Fans With Free Qdoba Burritos  @OurBucksX2 http://t.co/Zy4D7tFfnU",FALSE,0,NA,2015-04-30 22:42:26,FALSE,NA,"593908296236556290",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","BasketBall4USA",0,FALSE,FALSE,NA,NA
"I'm a white girl and still haven't had Chipotle or Qdoba.",FALSE,2,NA,2015-04-30 22:41:46,FALSE,NA,"593908128971956225",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BrookePenoske",0,FALSE,FALSE,NA,NA
"Qdoba is literally life",FALSE,0,NA,2015-04-30 22:40:11,FALSE,NA,"593907726939459585",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tempuhrr",0,FALSE,FALSE,NA,NA
"Qdoba gets another mention: http://t.co/oowFDoeIvm - RT @Mattitude216 It's #FlipThursday, that means free food at Qdoba Mexican Grill fr...",FALSE,0,NA,2015-04-30 22:36:34,FALSE,NA,"593906819765899264",NA,"<a href=""http://schmap.com"" rel=""nofollow"">Local Picks</a>","BestofCleveland",0,FALSE,FALSE,NA,NA
"I've never actually had Qdoba",FALSE,2,NA,2015-04-30 22:36:09,FALSE,NA,"593906714061119488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","terra_ashlin5",1,FALSE,FALSE,NA,NA
"RT @andrewcr0wley: When you know you're about to smash on some Qdoba http://t.co/rSOWajE7yv",FALSE,0,NA,2015-04-30 22:34:15,FALSE,NA,"593906233771327488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jaymarcellus",2,TRUE,FALSE,NA,NA
"I almost got in a car accident and my only concern was whether or not my qdoba would get fucked up I hate myself :-(",FALSE,7,NA,2015-04-30 22:31:11,FALSE,NA,"593905463470723072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","XXVI_XCVII",0,FALSE,FALSE,NA,NA
"I just saw coach Hayes at qdoba this is the best birthday ever",FALSE,1,NA,2015-04-30 22:28:11,FALSE,NA,"593904707849965568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fleminggg03",0,FALSE,FALSE,NA,NA
"RT @Bucks: John Henson Surprises Bucks Fans With Free Qdoba Burritos » http://t.co/byj8GB0lKx http://t.co/qVlxrzS6bC",FALSE,0,NA,2015-04-30 22:27:49,FALSE,NA,"593904618473525248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JennyPriesgen",85,TRUE,FALSE,NA,NA
"I want some Qdoba....or Honey Grow....<ed><U+00A0><U+00BD><ed><U+00B8><U+008B>",FALSE,0,NA,2015-04-30 22:27:47,FALSE,NA,"593904607501406208",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","CaptainEzio",0,FALSE,FALSE,NA,NA
"carol surprised me w qdoba so ya she wins",FALSE,0,NA,2015-04-30 22:27:10,FALSE,NA,"593904453142482944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rachelkwinn",0,FALSE,FALSE,NA,NA
"*walks into chipotle* *walks out of chipotle and goes to qdoba because the line is too long*",FALSE,8,NA,2015-04-30 22:25:19,FALSE,NA,"593903986547240961",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Austinaurillo17",1,FALSE,FALSE,NA,NA
"RT @MrFruitYT: I just reached down to eat my Qdoba burrito. I then realized I don't have a Qdoba burrito. I am now sad.",FALSE,0,NA,2015-04-30 22:24:19,FALSE,NA,"593903737942319104",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","TheAverageShank",3,TRUE,FALSE,NA,NA
"OUR LIVES @hannweisner http://t.co/bM9isegIO4",FALSE,1,NA,2015-04-30 22:23:50,FALSE,NA,"593903614067929089",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","laurelx5",0,FALSE,FALSE,NA,NA
"Qdoba and corona. <ed><U+00A0><U+00BC><ed><U+00BD><U+00BA> where's my lime at?",FALSE,1,NA,2015-04-30 22:23:48,FALSE,NA,"593903604672634881",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ohheyitsjennnny",0,FALSE,FALSE,NA,NA
"RT @Bucks: MUST WATCH VIDEO: John Henson Hands Out Qdoba Burritos To Fans Waiting For Tickets » http://t.co/tI22kwSYLR http://t.co/2gdxQFIR…",FALSE,0,NA,2015-04-30 22:21:29,FALSE,NA,"593903022771699713",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JakePoston",41,TRUE,FALSE,NA,NA
"RT @WizCodifa: In serious need of Qdoba or Chipotle",FALSE,0,NA,2015-04-30 22:19:29,FALSE,NA,"593902519866281985",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cpoindexterr",1,TRUE,FALSE,NA,NA
"I'm tryna go to qdoba bruh",FALSE,0,NA,2015-04-30 22:19:14,FALSE,NA,"593902456586665984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Private_Johnny",0,FALSE,FALSE,NA,NA
"I'm at Qdoba Mexican Grill in Grapevine, TX https://t.co/gHXdtnXviX",FALSE,0,NA,2015-04-30 22:19:05,FALSE,NA,"593902419068727296",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","martelitosk8",0,FALSE,FALSE,"-97.03636283","32.90615768"
"RT @andrewcr0wley: When you know you're about to smash on some Qdoba http://t.co/rSOWajE7yv",FALSE,0,NA,2015-04-30 22:16:39,FALSE,NA,"593901805861494784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jordangerous52",2,TRUE,FALSE,NA,NA
